harvest,post,slope_pct,wall_width_m,wall_high_outside_m,wall_high_m,wall_two_outside_m,wall_width,wall_ht_highest_inside,wall_ht_outside_highest_ft,wall_ht_outside_two_ft,built,year,month,elapsed
wedge,302,13.043478260869565,7.010400000000001,2.7432000000000003,3.6576000000000004,1.0668,23,12,9,3.5,2017_09,2021,4,43
wedge,303,2.5641025641025643,5.9436,3.3528000000000002,3.5052000000000003,2.286,19.5,11.5,11,7.5,2017_09,2018,5,8
wedge,303,12.903225806451612,4.7244,2.8956,3.5052000000000003,1.6764000000000001,15.5,11.5,9.5,5.5,2017_09,2019,6,21
wedge,303,19.35483870967742,4.7244,1.8288000000000002,2.7432000000000003,1.8288000000000002,15.5,9,6,6,2017_09,2020,5,32
wedge,303,13.793103448275861,4.4196,1.3716000000000002,1.9812,1.3716000000000002,14.5,6.5,4.5,4.5,2017_09,2021,4,43
wedge,304,28.205128205128204,5.9436,1.6764000000000001,3.3528000000000002,1.6764000000000001,19.5,11,5.5,5.5,2017_09,2018,5,8
wedge,304,25.58139534883721,6.5532,2.4384,4.1148,1.2192,21.5,13.5,8,4,2017_09,2019,6,21
wedge,304,26.31578947368421,5.7912,2.7432000000000003,4.2672,1.6764000000000001,19,14,9,5.5,2017_09,2020,5,32
wedge,304,28.571428571428573,6.4008,1.9812,3.81,0.762,21,12.5,6.5,2.5,2017_09,2021,4,43
wedge,305,26.923076923076923,7.9248,1.9812,4.1148,1.1277599999999999,26,13.5,6.5,3.6999999999999993,2017_09,2018,5,8
wedge,305,29.41176470588235,7.7724,1.6764000000000001,3.9624,0.6096,25.5,13,5.5,2,2017_09,2019,6,21
wedge,305,25,7.315200000000001,1.8288000000000002,3.6576000000000004,1.8288000000000002,24,12,6,6,2017_09,2020,5,32
wedge,305,25.53191489361702,7.162800000000001,1.524,3.3528000000000002,1.524,23.5,11,5,5,2017_09,2021,4,43
wedge,306,-3.835616438356165,11.125200000000001,3.1699200000000003,2.7432000000000003,2.10312,36.5,9,10.4,6.9,2017_09,2018,5,8
wedge,306,-5.633802816901408,10.820400000000001,2.7432000000000003,2.1336,1.8288000000000002,35.5,7,9,6,2017_09,2019,6,21
wedge,306,-5.714285714285714,10.668000000000001,2.7432000000000003,2.1336,1.9812,35,7,9,6.5,2017_09,2020,5,32
wedge,306,0,9.906,1.524,1.524,1.0668,32.5,5,5,3.5,2017_09,2021,4,43
wedge,307,-16.666666666666668,6.4008,3.6576000000000004,2.5908,2.7432000000000003,21,8.5,12,9,2017_09,2018,5,8
wedge,307,-19.047619047619047,6.4008,3.6576000000000004,2.4384,2.5908,21,8,12,8.5,2017_09,2019,6,21
wedge,307,-18.51851851851852,4.1148,2.7432000000000003,1.9812,2.286,13.5,6.5,9,7.5,2017_09,2020,5,32
wedge,307,-19.35483870967742,4.7244,2.5908,1.6764000000000001,2.1336,15.5,5.5,8.5,7,2017_09,2021,4,43
wedge,308,-10.169491525423728,8.9916,4.1148,3.2004,3.2004,29.5,10.5,13.5,10.5,2017_09,2018,5,8
wedge,308,-12.068965517241379,8.8392,3.81,2.7432000000000003,2.7432000000000003,29,9,12.5,9,2017_09,2019,6,21
wedge,308,-12.5,8.5344,3.048,1.9812,2.5908,28,6.5,10,8.5,2017_09,2020,5,32
wedge,308,-4.166666666666667,7.315200000000001,1.9812,1.6764000000000001,1.3716000000000002,24,5.5,6.5,4.5,2017_09,2021,4,43
wedge,309,-8.51063829787234,7.162800000000001,3.048,2.4384,2.1336,23.5,8,10,7,2017_09,2018,5,8
wedge,309,-12.5,6.096,2.4384,1.6764000000000001,1.6764000000000001,20,5.5,8,5.5,2017_09,2019,6,21
wedge,309,-7.6923076923076925,5.9436,1.8288000000000002,1.3716000000000002,2.1336,19.5,4.5,6,7,2017_09,2020,5,32
wedge,309,-13.513513513513514,5.638800000000001,2.1336,1.3716000000000002,1.6764000000000001,18.5,4.5,7,5.5,2017_09,2021,4,43
wedge,310,-3.8461538461538463,3.9624,2.4384,2.286,1.3716000000000002,13,7.5,8,4.5,2017_09,2018,5,8
wedge,310,-12.5,3.6576000000000004,2.8956,2.4384,1.524,12,8,9.5,5,2017_09,2019,6,21
wedge,310,-14.285714285714286,3.2004,2.5908,2.1336,1.2192,10.5,7,8.5,4,2017_09,2020,5,32
wedge,310,-14.285714285714286,3.2004,2.4384,1.9812,1.3716000000000002,10.5,6.5,8,4.5,2017_09,2021,4,43
wedge,311,-21.428571428571427,4.2672,3.9624,3.048,2.1336,14,10,13,7,2017_09,2018,5,8
wedge,311,-32.142857142857146,4.2672,3.2004,1.8288000000000002,2.1336,14,6,10.5,7,2017_09,2019,6,21
wedge,311,-33.333333333333336,4.1148,3.5052000000000003,2.1336,1.524,13.5,7,11.5,5,2017_09,2020,5,32
wedge,311,-24,3.81,2.286,1.3716000000000002,1.2192,12.5,4.5,7.5,4,2017_09,2021,4,43
wedge,312,-20,6.8580000000000005,4.572,3.2004,3.3528000000000002,22.5,10.5,15,11,2017_09,2018,5,8
wedge,312,-20.408163265306122,7.4676,4.1148,2.5908,2.5908,24.5,8.5,13.5,8.5,2017_09,2019,6,21
wedge,312,-25,5.486400000000001,3.9624,2.5908,2.4384,18,8.5,13,8,2017_09,2020,5,32
wedge,312,-24.324324324324323,5.638800000000001,3.6576000000000004,2.286,2.1336,18.5,7.5,12,7,2017_09,2021,4,43
wedge,313,-29.72972972972973,5.638800000000001,3.048,1.3716000000000002,3.048,18.5,4.5,10,10,2017_09,2018,5,8
wedge,313,-30.434782608695652,7.010400000000001,3.2004,1.0668,3.2004,23,3.5,10.5,10.5,2017_09,2019,6,21
wedge,313,-29.78723404255319,7.162800000000001,3.048,0.9144000000000001,3.048,23.5,3,10,10,2017_09,2020,5,32
wedge,313,-28.571428571428573,6.4008,2.7432000000000003,0.9144000000000001,2.7432000000000003,21,3,9,9,2017_09,2021,4,43
wedge,314,-30.196078431372545,7.7724,4.78536,2.4384,3.71856,25.5,8,15.7,12.2,2017_09,2018,5,8
wedge,314,-27.93650793650794,9.6012,4.35864,1.6764000000000001,4.05384,31.5,5.5,14.3,13.3,2017_09,2019,6,21
wedge,314,-28.846153846153847,7.9248,4.1148,1.8288000000000002,3.3528000000000002,26,6,13.5,11,2017_09,2020,5,32
wedge,314,-29.62962962962963,8.2296,4.1148,1.6764000000000001,2.7432000000000003,27,5.5,13.5,9,2017_09,2021,4,43
wedge,315,-21.73913043478261,7.010400000000001,4.1148,2.5908,2.5908,23,8.5,13.5,8.5,2017_09,2018,5,8
wedge,315,-22.916666666666668,7.315200000000001,3.2004,1.524,2.8956,24,5,10.5,9.5,2017_09,2019,6,21
wedge,315,-22.5,6.096,2.8956,1.524,1.9812,20,5,9.5,6.5,2017_09,2020,5,32
wedge,315,-26.31578947368421,5.7912,2.8956,1.3716000000000002,2.286,19,4.5,9.5,7.5,2017_09,2021,4,43
wedge,316,-24.074074074074073,8.2296,4.8768,2.8956,3.2004,27,9.5,16,10.5,2017_09,2018,5,8
wedge,316,-31.70731707317073,6.2484,4.2672,2.286,3.048,20.5,7.5,14,10,2017_09,2019,6,21
wedge,316,-30,6.096,4.1148,2.286,2.8956,20,7.5,13.5,9.5,2017_09,2020,5,32
wedge,316,-32.5,6.096,3.81,1.8288000000000002,2.7432000000000003,20,6,12.5,9,2017_09,2021,4,43
wedge,317,-26.666666666666668,9.144,4.1148,1.6764000000000001,4.1148,30,5.5,13.5,13.5,2017_09,2018,5,8
wedge,317,-23.728813559322035,8.9916,3.6576000000000004,1.524,3.048,29.5,5,12,10,2017_09,2019,6,21
wedge,317,-24,7.62,3.048,1.2192,2.4384,25,4,10,8,2017_09,2020,5,32
wedge,317,-24.489795918367346,7.4676,2.8956,1.0668,2.4384,24.5,3.5,9.5,8,2017_09,2021,4,43
wedge,318,-20.408163265306122,7.4676,3.9624,2.4384,3.2004,24.5,8,13,10.5,2017_09,2018,5,8
wedge,318,-29.78723404255319,7.162800000000001,4.1148,1.9812,3.2004,23.5,6.5,13.5,10.5,2017_09,2019,6,21
wedge,318,-28.26086956521739,7.010400000000001,3.6576000000000004,1.6764000000000001,2.8956,23,5.5,12,9.5,2017_09,2020,5,32
wedge,318,-34.09090909090909,6.7056000000000004,3.5052000000000003,1.2192,2.286,22,4,11.5,7.5,2017_09,2021,4,43
wedge,319,-27.441860465116278,6.5532,5.60832,3.81,3.9319200000000003,21.5,12.5,18.4,12.9,2017_09,2018,5,8
wedge,319,-18.09523809523809,9.6012,5.09016,3.3528000000000002,3.26136,31.5,11,16.7,10.7,2017_09,2019,6,21
wedge,319,-17.54385964912281,8.6868,4.4196,2.8956,2.8956,28.5,9.5,14.5,9.5,2017_09,2020,5,32
wedge,319,-14.545454545454545,8.382,2.4384,1.2192,2.1336,27.5,4,8,7,2017_09,2021,4,43
wedge,320,-5.2631578947368425,5.7912,4.4196,4.1148,2.7432000000000003,19,13.5,14.5,9,2017_09,2018,5,8
wedge,320,0.5714285714285694,5.3340000000000005,3.4747200000000005,3.5052000000000003,2.4079200000000003,17.5,11.5,11.4,7.9,2017_09,2019,6,21
wedge,320,0,4.8768,3.048,3.048,2.1336,16,10,10,7,2017_09,2020,5,32
wedge,320,-9.090909090909092,5.0292,2.1336,1.6764000000000001,1.6764000000000001,16.5,5.5,7,5.5,2017_09,2021,4,43
wedge,321,-2.2222222222222223,6.8580000000000005,3.6576000000000004,3.5052000000000003,2.8956,22.5,11.5,12,9.5,2017_09,2018,5,8
wedge,321,-7.6923076923076925,5.9436,3.5052000000000003,3.048,2.7432000000000003,19.5,10,11.5,9,2017_09,2019,6,21
wedge,321,-9.67741935483871,4.7244,2.7432000000000003,2.286,2.7432000000000003,15.5,7.5,9,9,2017_09,2020,5,32
wedge,321,-12.121212121212121,5.0292,2.4384,1.8288000000000002,2.4384,16.5,6,8,8,2017_09,2021,4,43
wedge,322,-5.365853658536584,6.2484,4.29768,3.9624,3.6880800000000002,20.5,13,14.1,12.1,2017_09,2018,5,8
wedge,322,-0.4347826086956506,7.010400000000001,3.38328,3.3528000000000002,3.07848,23,11,11.1,10.1,2017_09,2019,6,21
wedge,322,-4.166666666666667,7.315200000000001,4.2672,3.9624,3.2004,24,13,14,10.5,2017_09,2020,5,32
wedge,322,-6.382978723404255,7.162800000000001,3.81,3.3528000000000002,3.048,23.5,11,12.5,10,2017_09,2021,4,43
wedge,323,-1.8604651162790715,6.5532,4.38912,4.2672,2.4079200000000003,21.5,14,14.4,7.9,2017_09,2018,5,8
wedge,323,-18.85714285714286,5.3340000000000005,4.968240000000001,3.9624,3.1394400000000005,17.5,13,16.3,10.3,2017_09,2019,6,21
wedge,323,-6.341463414634149,6.2484,3.44424,3.048,3.1394400000000005,20.5,10,11.3,10.3,2017_09,2020,5,32
wedge,323,-14.705882352941176,5.1816,3.6576000000000004,2.8956,3.3528000000000002,17,9.5,12,11,2017_09,2021,4,43
wedge,324,-3.9215686274509802,7.7724,4.572,4.2672,3.048,25.5,14,15,10,2017_09,2018,5,8
wedge,324,-8.88888888888889,6.8580000000000005,4.2672,3.6576000000000004,2.8956,22.5,12,14,9.5,2017_09,2019,6,21
wedge,324,-8.695652173913043,7.010400000000001,3.048,2.4384,2.7432000000000003,23,8,10,9,2017_09,2020,5,32
wedge,324,-9.30232558139535,6.5532,3.2004,2.5908,2.4384,21.5,8.5,10.5,8,2017_09,2021,4,43
wedge,325,-4.166666666666667,3.6576000000000004,4.4196,4.2672,2.5908,12,14,14.5,8.5,2017_09,2018,5,8
wedge,325,-12,3.81,4.572,4.1148,2.7432000000000003,12.5,13.5,15,9,2017_09,2019,6,21
wedge,325,-13.636363636363637,3.3528000000000002,4.1148,3.6576000000000004,2.5908,11,12,13.5,8.5,2017_09,2020,5,32
wedge,325,-15,3.048,3.81,3.3528000000000002,2.7432000000000003,10,11,12.5,9,2017_09,2021,4,43
wedge,326,5.294117647058825,5.1816,3.23088,3.5052000000000003,2.31648,17,11.5,10.6,7.6,2017_09,2018,5,8
wedge,326,4.761904761904762,6.4008,2.8956,3.2004,2.1336,21,10.5,9.5,7,2017_09,2019,6,21
wedge,326,3.125,4.8768,2.4384,2.5908,2.1336,16,8.5,8,7,2017_09,2020,5,32
wedge,326,3.125,4.8768,1.9812,2.1336,1.9812,16,7,6.5,6.5,2017_09,2021,4,43
wedge,327,32.55813953488372,6.5532,1.524,3.6576000000000004,0.762,21.5,12,5,2.5,2017_09,2018,5,8
wedge,327,28.26086956521739,7.010400000000001,1.2192,3.2004,0.45720000000000005,23,10.5,4,1.5,2017_09,2019,6,21
wedge,327,24.390243902439025,6.2484,2.1336,3.6576000000000004,0.9144000000000001,20.5,12,7,3,2017_09,2020,5,32
wedge,327,16.666666666666668,6.4008,0.9144000000000001,1.9812,0.9144000000000001,21,6.5,3,3,2017_09,2021,4,43
wedge,328,33.333333333333336,6.8580000000000005,2.1336,4.4196,1.0668,22.5,14.5,7,3.5,2017_09,2018,5,8
wedge,328,32.608695652173914,7.010400000000001,1.6764000000000001,3.9624,0.1524,23,13,5.5,0.5,2017_09,2019,6,21
wedge,328,34.883720930232556,6.5532,1.524,3.81,0.6096,21.5,12.5,5,2,2017_09,2020,5,32
wedge,328,37.142857142857146,5.3340000000000005,1.3716000000000002,3.3528000000000002,0.6096,17.5,11,4.5,2,2017_09,2021,4,43
wedge,329,18,7.62,4.572,5.9436,1.3716000000000002,25,19.5,15,4.5,2017_09,2018,5,8
wedge,329,19.607843137254903,7.7724,3.048,4.572,0.9144000000000001,25.5,15,10,3,2017_09,2019,6,21
wedge,329,15.555555555555555,6.8580000000000005,3.2004,4.2672,0.9144000000000001,22.5,14,10.5,3,2017_09,2020,5,32
wedge,329,16.666666666666668,6.4008,2.5908,3.6576000000000004,1.2192,21,12,8.5,4,2017_09,2021,4,43
wedge,330,13.999999999999998,4.572,3.1699200000000003,3.81,1.4935200000000002,15,12.5,10.4,4.9,2017_09,2018,5,8
wedge,330,13.513513513513514,5.638800000000001,1.9812,2.7432000000000003,1.3716000000000002,18.5,9,6.5,4.5,2017_09,2019,6,21
wedge,330,11.11111111111111,5.486400000000001,1.6764000000000001,2.286,1.3716000000000002,18,7.5,5.5,4.5,2017_09,2020,5,32
wedge,330,9.67741935483871,4.7244,1.2192,1.6764000000000001,1.2192,15.5,5.5,4,4,2017_09,2021,4,43
